# hostname;interval;timestamp;pswpin/s;pswpout/s
axle;60;1416448590;0.00;0.00
axle;59;1416448650;0.00;0.00
axle;60;1416448710;0.00;0.00
axle;60;1416448770;0.00;0.00
axle;60;1416448830;0.00;0.00
axle;60;1416448890;0.00;0.00
axle;60;1416448950;0.00;0.00
axle;60;1416449010;0.00;0.00
axle;60;1416449070;0.00;0.00
axle;60;1416449130;0.00;0.00
axle;60;1416449190;0.00;0.00
