# hostname;interval;timestamp;DEV;tps;rd_sec/s;wr_sec/s;avgrq-sz;avgqu-sz;await;svctm;%util
axle;60;1416448590;sda;31.89;0.40;7004.73;219.67;1.22;38.19;0.29;0.94
axle;59;1416448650;sda;3.16;0.13;485.76;153.57;0.01;3.47;0.26;0.08
axle;60;1416448710;sda;3.41;0.27;529.32;155.22;0.01;3.63;0.29;0.10
axle;60;1416448770;sda;3.67;0.13;644.67;175.85;0.02;5.24;0.35;0.13
axle;60;1416448830;sda;3.84;13.61;674.27;179.27;0.03;6.59;0.28;0.11
axle;60;1416448890;sda;1.50;0.13;88.28;58.93;0.00;0.09;0.09;0.01
axle;60;1416448950;sda;1.00;0.00;65.62;65.60;0.00;0.00;0.00;0.00
axle;60;1416449010;sda;1.57;0.67;76.29;49.11;0.00;0.04;0.04;0.01
axle;60;1416449070;sda;1.03;0.00;65.60;63.48;0.00;0.71;0.13;0.01
axle;60;1416449130;sda;0.68;0.00;48.55;71.02;0.00;0.00;0.00;0.00
axle;60;1416449190;sda;1.55;0.93;100.43;65.38;0.00;0.90;0.22;0.03
